[2025-03-11 15:02:22.372396] [171550] [debug] init_provider started
[2025-03-11 15:02:22.372537] [171550] [info] Found kernel with version 5.14.0-503
[2025-03-11 15:02:22.372551] [171550] [info] chdir_optimization_enabled config value: true
[2025-03-11 15:02:22.372561] [171550] [info] uprobes_enabled_backported_kernel config value: false
[2025-03-11 15:02:22.372594] [171550] [info] tcp_v6_accept kprobes config value: true
[2025-03-11 15:02:22.372617] [171550] [info] tcp_v6_connect kprobes config value: true
[2025-03-11 15:02:22.372639] [171550] [info] tcp_v4_accept ebpf config value: true
[2025-03-11 15:02:22.372660] [171550] [info] tcp_v4_connect ebpf config value: true
[2025-03-11 15:02:22.372681] [171550] [info] tcp_v6_accept ebpf config value: true
[2025-03-11 15:02:22.372702] [171550] [info] tcp_v6_connect ebpf config value: true
[2025-03-11 15:02:22.372712] [171550] [info] ebpf_allow_missing_caps config value: true
[2025-03-11 15:02:22.372726] [171550] [info] btf_num_candidates config value: 3
[2025-03-11 15:02:22.372760] [171550] [debug] cron monitor: [full path: /var/spool/cron/crontabs, host path: /var/spool/cron/crontabs, path: /var/spool/cron/crontabs] does not exist
[2025-03-11 15:02:22.372862] [171550] [info] cron monitor: initialized
[2025-03-11 15:02:22.372888] [171550] [trace] utmp entry: type=7, pid=1051007, line=pts/0, id=ts/0onecloud-admin, user=onecloud-admin, host=10.51.192.166, tv=(1725120195.511691)
[2025-03-11 15:02:42.536038] [171550] [debug] Initializing event ebpf_uprobe_pam_login
[2025-03-11 15:02:42.536041] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_uprobe_pam_login' type
[2025-03-11 15:02:42.536044] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_uprobe_pam_login
[2025-03-11 15:02:42.536060] [171550] [debug] Setting ebpf probe for s1_50021__pam_open_session_122_enter - /usr/lib64/libpam.so.0.85.1:40560
[2025-03-11 15:02:42.536079] [171550] [debug] Creating uprobe for '/usr/lib64/libpam.so.0.85.1:40560', using dynamic_pmu approach
[2025-03-11 15:02:42.536083] [171550] [debug] Setting ebpf probe for s1_50021__pam_authenticate_118_exit - /usr/lib64/libpam.so.0.85.1:39808
[2025-03-11 15:02:42.536095] [171550] [debug] Creating uretprobe for '/usr/lib64/libpam.so.0.85.1:39808', using dynamic_pmu approach
[2025-03-11 15:02:42.536097] [171550] [debug] Setting ebpf probe for s1_50021__pam_authenticate_117_enter - /usr/lib64/libpam.so.0.85.1:39808
[2025-03-11 15:02:42.536102] [171550] [debug] Creating uprobe for '/usr/lib64/libpam.so.0.85.1:39808', using dynamic_pmu approach
[2025-03-11 15:02:42.536107] [171550] [info] perf_ebpf_object: initialized 3 hooks for type 'ebpf_uprobe_pam_login'
[2025-03-11 15:02:42.536123] [171550] [debug] adding sample handler for 50021
[2025-03-11 15:02:42.536127] [171550] [debug] sample handler for 50021 is already exist with 1 handlers
[2025-03-11 15:02:42.536148] [171550] [debug] sample handler for 50021 is already exist with 1 handlers
[2025-03-11 15:02:42.536152] [171550] [info] open_event_hooks: ebpf_uprobe_pam_login: 3 hooks
[2025-03-11 15:02:42.542541] [171550] [debug] eBPF program fd 308 attached to perf fd 309
[2025-03-11 15:02:42.542668] [171550] [debug] eBPF program fd 304 attached to perf fd 310
[2025-03-11 15:02:42.542724] [171550] [debug] eBPF program fd 303 attached to perf fd 311
[2025-03-11 15:02:42.542732] [171550] [trace] Adding event of type 50021
[2025-03-11 15:02:42.542738] [171550] [trace] Added event fd 309 to main fd 20 (CPU 0)
[2025-03-11 15:02:42.542748] [171550] [trace] Adding event of type 50021
[2025-03-11 15:02:42.542752] [171550] [trace] Added event fd 310 to main fd 20 (CPU 0)
[2025-03-11 15:02:42.542755] [171550] [trace] Adding event of type 50021
[2025-03-11 15:02:42.542759] [171550] [trace] Added event fd 311 to main fd 20 (CPU 0)
[2025-03-11 15:02:42.542773] [171550] [info] open_event_hooks: ebpf_uprobe_pam_login: 3 hooks
[2025-03-11 15:02:42.542776] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50021__pam_open_session_122_enter', creating a dummy fd
[2025-03-11 15:02:42.542780] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50021__pam_authenticate_118_exit', creating a dummy fd
[2025-03-11 15:02:42.542782] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50021__pam_authenticate_117_enter', creating a dummy fd
[2025-03-11 15:02:42.542784] [171550] [trace] Adding event of type 50021
[2025-03-11 15:02:42.542786] [171550] [trace] Adding event of type 50021
[2025-03-11 15:02:42.542787] [171550] [trace] Adding event of type 50021
[2025-03-11 15:02:42.542808] [171550] [debug] Initializing event unauthorized_splice
[2025-03-11 15:02:42.542821] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:42.542912] [171550] [debug] available_versions: core,5.11.0-16
[2025-03-11 15:02:42.542917] [171550] [debug] init_ebpf_object: checking version 'core' for 'unauthorized_splice' eBPF
[2025-03-11 15:02:42.575666] [171550] [debug] hook_ebpf: section name: kprobe/do_splice, tracefs hook name: s1_50024_do_splice_enter, ebpf_type: 50024, skip: false, event buffer type: perf
[2025-03-11 15:02:42.575715] [171550] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/unauthorized_splice_kern.o, name: unauthorized_sp, programs (1), maps (7). eBPF programs: [name: do_splice_prog, section name: kprobe/do_splice, insns: 1956, prog_type: kprobe, fd: 320], eBPF maps: [name: tmp_sample_storage, fd: 313, type: per_cpu, max_entries: 1, key_size: 4, value_size: 4160] [name: events_map, fd: 314, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: build_abs_path_args_map, fd: 315, type: lru_hash, max_entries: 2048, key_size: 8, value_size: 48] [name: build_abs_path_prog_array, fd: 316, type: prog_array, max_entries: 16, key_size: 4, value_size: 4] [name: s1_pex, fd: 318, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 319, type: hash, max_entries: 512, key_size: 4, value_size: 1] [name: monitored_files, fd: 317, type: lru_hash, max_entries: 8096, key_size: 300, value_size: 1], eBPF links:
[2025-03-11 15:02:42.575738] [171550] [debug] Run eBPF test for 'unauthorized_splice_kern.o', 'ebpf_unauthorized_splice', test params: /opt/sentinelone/ebpfs/test_ebpf unauthorized_splice --object=/opt/sentinelone/ebpfs/core/unauthorized_splice_kern.o --missing-caps
[2025-03-11 15:02:42.576868] [171550] [debug] run_ebpf_test: pid 171617
[2025-03-11 15:02:42.576901] [171550] [debug] Excluding PID 171617
[2025-03-11 15:02:43.577609] [171550] [warning] run_ebpf_test: output callback failed unauthorized_splice_kern.o, ebpf_unauthorized_splice: kernel not affected
[2025-03-11 15:02:43.578072] [171550] [debug] init_ebpf_object: checking version '5.11.0-16' for 'unauthorized_splice' eBPF
[2025-03-11 15:02:43.580056] [171550] [info] libbpf: elf: skipping unrecognized data section(17) .eh_frame
[2025-03-11 15:02:43.580066] [171550] [info] libbpf: elf: skipping relo section(18) .rel.eh_frame for section(17) .eh_frame
[2025-03-11 15:02:43.591873] [171550] [debug] hook_ebpf: section name: kprobe/do_splice, tracefs hook name: s1_50024_do_splice_enter, ebpf_type: 50024, skip: false, event buffer type: perf
[2025-03-11 15:02:43.591925] [171550] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/5.11.0-16/unauthorized_splice_kern.o, name: unauthorized_sp, programs (1), maps (7). eBPF programs: [name: do_splice_prog, section name: kprobe/do_splice, insns: 1808, prog_type: kprobe, fd: 320], eBPF maps: [name: tmp_sample_storage, fd: 313, type: per_cpu, max_entries: 1, key_size: 4, value_size: 4160] [name: events_map, fd: 314, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: build_abs_path_args_map, fd: 315, type: lru_hash, max_entries: 2048, key_size: 8, value_size: 48] [name: build_abs_path_prog_array, fd: 316, type: prog_array, max_entries: 16, key_size: 4, value_size: 4] [name: s1_pex, fd: 318, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 319, type: hash, max_entries: 512, key_size: 4, value_size: 1] [name: monitored_files, fd: 317, type: lru_hash, max_entries: 8096, key_size: 300, value_size: 1], eBPF links:
[2025-03-11 15:02:43.591942] [171550] [debug] Run eBPF test for 'unauthorized_splice_kern.o', 'ebpf_unauthorized_splice', test params: /opt/sentinelone/ebpfs/test_ebpf unauthorized_splice --object=/opt/sentinelone/ebpfs/5.11.0-16/unauthorized_splice_kern.o --missing-caps
[2025-03-11 15:02:43.593387] [171550] [debug] run_ebpf_test: pid 171618
[2025-03-11 15:02:43.593420] [171550] [debug] Excluding PID 171618
[2025-03-11 15:02:44.594090] [171550] [warning] run_ebpf_test: output callback failed unauthorized_splice_kern.o, ebpf_unauthorized_splice: kernel not affected
[2025-03-11 15:02:44.594305] [171550] [warning] OneOf step trigger failed: no valid eBPF version for unauthorized_splice
[2025-03-11 15:02:44.594346] [171550] [warning] Failed to initialize hook for 'unauthorized_splice': OneOf trigger failed to initialize any
[2025-03-11 15:02:44.594353] [171550] [debug] Initializing event software_packing
[2025-03-11 15:02:44.594363] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:44.594451] [171550] [debug] available_versions: core
[2025-03-11 15:02:44.594455] [171550] [debug] init_ebpf_object: checking version 'core' for 'software_packing' eBPF
[2025-03-11 15:02:44.642921] [171550] [debug] hook_ebpf: section name: kprobe/security_file_open, tracefs hook name: s1_50032_security_file_open_enter, ebpf_type: 50032, skip: false, event buffer type: perf
[2025-03-11 15:02:44.644240] [171550] [debug] hook_ebpf: section name: kprobe/vm_mmap_pgoff, tracefs hook name: s1_50032_vm_mmap_pgoff_enter, ebpf_type: 50032, skip: false, event buffer type: perf
[2025-03-11 15:02:44.646266] [171550] [debug] hook_ebpf: section name: kprobe/security_file_mprotect, tracefs hook name: s1_50032_security_file_mprotect_enter, ebpf_type: 50032, skip: false, event buffer type: perf
[2025-03-11 15:02:44.646272] [171550] [debug] hook_ebpf: section name: tracepoint/syscalls/sys_enter_exit_group, tracefs hook name: sys_enter_exit_group, ebpf_type: 50032, skip: false, event buffer type: perf
[2025-03-11 15:02:44.646333] [171550] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/software_packing_kern.o, name: software_packin, programs (4), maps (8). eBPF programs: [name: security_file_open_prog, section name: kprobe/security_file_open, insns: 124, prog_type: kprobe, fd: 319] [name: mmap_prog, section name: kprobe/vm_mmap_pgoff, insns: 59, prog_type: kprobe, fd: 322] [name: mprotect_prog, section name: kprobe/security_file_mprotect, insns: 114, prog_type: kprobe, fd: 323] [name: cleanup_prog, section name: tracepoint/syscalls/sys_enter_exit_group, insns: 26, prog_type: tracepoint, fd: 324], eBPF maps: [name: self_reader_pid_map, fd: 313, type: lru_hash, max_entries: 8196, key_size: 4, value_size: 8] [name: w_memory_pid_map, fd: 314, type: lru_hash, max_entries: 8196, key_size: 16, value_size: 1] [name: tmp_sample_storage, fd: 315, type: per_cpu, max_entries: 1, key_size: 4, value_size: 4] [name: events_map, fd: 316, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: build_abs_path_args_map, fd: 317, type: lru_hash, max_entries: 2048, key_size: 8, value_size: 48] [name: build_abs_path_prog_array, fd: 318, type: prog_array, max_entries: 16, key_size: 4, value_size: 4] [name: s1_pex, fd: 320, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 321, type: hash, max_entries: 512, key_size: 4, value_size: 1], eBPF links:
[2025-03-11 15:02:44.646344] [171550] [debug] Run eBPF test for 'software_packing_kern.o', 'ebpf_software_packing', test params: /opt/sentinelone/ebpfs/test_ebpf software_packing --object=/opt/sentinelone/ebpfs/core/software_packing_kern.o --missing-caps
[2025-03-11 15:02:44.647261] [171550] [debug] run_ebpf_test: pid 171619
[2025-03-11 15:02:44.647286] [171550] [debug] Excluding PID 171619
[2025-03-11 15:02:45.648019] [171550] [info] eBPF test for 'software_packing_kern.o', 'ebpf_software_packing' pass successfully
[2025-03-11 15:02:45.648113] [171550] [debug] Initializing event ebpf_software_packing
[2025-03-11 15:02:45.648119] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_software_packing' type
[2025-03-11 15:02:45.648122] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_software_packing
[2025-03-11 15:02:45.671383] [171550] [debug] Creating kprobe for 'security_file_mprotect', using dynamic_pmu approach
[2025-03-11 15:02:45.693384] [171550] [debug] Creating kprobe for 'vm_mmap_pgoff', using dynamic_pmu approach
[2025-03-11 15:02:45.704417] [171550] [debug] Creating kprobe for 'security_file_open', using dynamic_pmu approach
[2025-03-11 15:02:45.704467] [171550] [info] perf_ebpf_object: initialized 4 hooks for type 'ebpf_software_packing'
[2025-03-11 15:02:45.704492] [171550] [debug] adding sample handler for 50032
[2025-03-11 15:02:45.704498] [171550] [debug] sample handler for 50032 is already exist with 1 handlers
[2025-03-11 15:02:45.704499] [171550] [debug] sample handler for 50032 is already exist with 1 handlers
[2025-03-11 15:02:45.704501] [171550] [debug] sample handler for 50032 is already exist with 1 handlers
[2025-03-11 15:02:45.704506] [171550] [info] open_event_hooks: ebpf_software_packing: 4 hooks
[2025-03-11 15:02:45.704547] [171550] [trace] raw id string: 143
[2025-03-11 15:02:45.704775] [171550] [debug] eBPF program fd 324 attached to perf fd 325
[2025-03-11 15:02:45.708559] [171550] [debug] eBPF program fd 323 attached to perf fd 326
[2025-03-11 15:02:45.712272] [171550] [debug] eBPF program fd 322 attached to perf fd 327
[2025-03-11 15:02:45.713151] [171550] [debug] eBPF program fd 319 attached to perf fd 328
[2025-03-11 15:02:45.713159] [171550] [trace] Adding event of type 50032
[2025-03-11 15:02:45.713164] [171550] [trace] Added event fd 325 to main fd 20 (CPU 0)
[2025-03-11 15:02:45.713174] [171550] [trace] Adding event of type 50032
[2025-03-11 15:02:45.713404] [171550] [trace] Added event fd 326 to main fd 20 (CPU 0)
[2025-03-11 15:02:45.713407] [171550] [trace] Adding event of type 50032
[2025-03-11 15:02:45.713409] [171550] [trace] Added event fd 327 to main fd 20 (CPU 0)
[2025-03-11 15:02:45.713414] [171550] [trace] Adding event of type 50032
[2025-03-11 15:02:45.713422] [171550] [trace] Added event fd 328 to main fd 20 (CPU 0)
[2025-03-11 15:02:45.713431] [171550] [info] open_event_hooks: ebpf_software_packing: 4 hooks
[2025-03-11 15:02:45.713435] [171550] [debug] hook_ebpf: handling cpu id 1 for 'sys_enter_exit_group', creating a dummy fd
[2025-03-11 15:02:45.713438] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50032_security_file_mprotect_enter', creating a dummy fd
[2025-03-11 15:02:45.713442] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50032_vm_mmap_pgoff_enter', creating a dummy fd
[2025-03-11 15:02:45.713448] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50032_security_file_open_enter', creating a dummy fd
[2025-03-11 15:02:45.713450] [171550] [trace] Adding event of type 50032
[2025-03-11 15:02:45.713453] [171550] [trace] Adding event of type 50032
[2025-03-11 15:02:45.713457] [171550] [trace] Adding event of type 50032
[2025-03-11 15:02:45.713459] [171550] [trace] Adding event of type 50032
[2025-03-11 15:02:45.713478] [171550] [debug] Initializing event disarm_kprobes
[2025-03-11 15:02:45.713481] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:45.713610] [171550] [debug] available_versions: 5.11.0-16
[2025-03-11 15:02:45.713614] [171550] [debug] init_ebpf_object: checking version '5.11.0-16' for 'disarm_kprobes' eBPF
[2025-03-11 15:02:45.714346] [171550] [info] libbpf: elf: skipping unrecognized data section(16) .eh_frame
[2025-03-11 15:02:45.714354] [171550] [info] libbpf: elf: skipping relo section(17) .rel.eh_frame for section(16) .eh_frame
[2025-03-11 15:02:45.716685] [171550] [debug] hook_ebpf: section name: kprobe/write_enabled_file_bool, tracefs hook name: s1_50038_write_enabled_file_bool_enter, ebpf_type: 50038, skip: false, event buffer type: perf
[2025-03-11 15:02:45.716723] [171550] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/5.11.0-16/disarm_kprobes_kern.o, name: disarm_kprobes_, programs (1), maps (4). eBPF programs: [name: kprobes_enabled_file_prog, section name: kprobe/write_enabled_file_bool, insns: 71, prog_type: kprobe, fd: 332], eBPF maps: [name: tmp_sample_storage, fd: 330, type: per_cpu, max_entries: 1, key_size: 4, value_size: 8] [name: events_map, fd: 331, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: s1_pex, fd: 333, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 334, type: hash, max_entries: 512, key_size: 4, value_size: 1], eBPF links:
[2025-03-11 15:02:45.716734] [171550] [debug] Run eBPF test for 'disarm_kprobes_kern.o', 'ebpf_disarm_kprobes', test params: /opt/sentinelone/ebpfs/test_ebpf disarm_kprobes --object=/opt/sentinelone/ebpfs/5.11.0-16/disarm_kprobes_kern.o --missing-caps
[2025-03-11 15:02:45.717954] [171550] [debug] run_ebpf_test: pid 171621
[2025-03-11 15:02:45.717974] [171550] [debug] Excluding PID 171621
[2025-03-11 15:02:46.718719] [171550] [info] eBPF test for 'disarm_kprobes_kern.o', 'ebpf_disarm_kprobes' pass successfully
[2025-03-11 15:02:46.718765] [171550] [debug] Initializing event ebpf_disarm_kprobes
[2025-03-11 15:02:46.718768] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_disarm_kprobes' type
[2025-03-11 15:02:46.718774] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_disarm_kprobes
[2025-03-11 15:02:46.742436] [171550] [debug] Creating kprobe for 'write_enabled_file_bool', using dynamic_pmu approach
[2025-03-11 15:02:46.742447] [171550] [info] perf_ebpf_object: initialized 1 hooks for type 'ebpf_disarm_kprobes'
[2025-03-11 15:02:46.742466] [171550] [debug] adding sample handler for 50038
[2025-03-11 15:02:46.742474] [171550] [info] open_event_hooks: ebpf_disarm_kprobes: 1 hooks
[2025-03-11 15:02:46.745202] [171550] [debug] eBPF program fd 332 attached to perf fd 335
[2025-03-11 15:02:46.745211] [171550] [trace] Adding event of type 50038
[2025-03-11 15:02:46.745216] [171550] [trace] Added event fd 335 to main fd 20 (CPU 0)
[2025-03-11 15:02:46.745234] [171550] [info] open_event_hooks: ebpf_disarm_kprobes: 1 hooks
[2025-03-11 15:02:46.745236] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50038_write_enabled_file_bool_enter', creating a dummy fd
[2025-03-11 15:02:46.745238] [171550] [trace] Adding event of type 50038
[2025-03-11 15:02:46.745258] [171550] [debug] Initializing event memory_dump
[2025-03-11 15:02:46.745263] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:46.745416] [171550] [debug] available_versions: core
[2025-03-11 15:02:46.745420] [171550] [debug] init_ebpf_object: checking version 'core' for 'memory_dump' eBPF
[2025-03-11 15:02:46.771951] [171550] [debug] hook_ebpf: section name: kprobe/mem_read, tracefs hook name: s1_50040_mem_read_enter, ebpf_type: 50040, skip: false, event buffer type: perf
[2025-03-11 15:02:46.772001] [171550] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/memory_dump.o, name: memory_dump, programs (1), maps (4). eBPF programs: [name: mem_read_prog, section name: kprobe/mem_read, insns: 81, prog_type: kprobe, fd: 339], eBPF maps: [name: event_emitted, fd: 337, type: lru_hash, max_entries: 64, key_size: 8, value_size: 1] [name: events_map, fd: 338, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: s1_pex, fd: 340, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 341, type: hash, max_entries: 512, key_size: 4, value_size: 1], eBPF links:
[2025-03-11 15:02:46.772013] [171550] [debug] Run eBPF test for 'memory_dump.o', 'ebpf_memory_dump', test params: /opt/sentinelone/ebpfs/test_ebpf memory_dump --object=/opt/sentinelone/ebpfs/core/memory_dump.o --missing-caps
[2025-03-11 15:02:46.773100] [171550] [debug] run_ebpf_test: pid 171623
[2025-03-11 15:02:46.773134] [171550] [debug] Excluding PID 171623
[2025-03-11 15:02:47.773794] [171550] [info] eBPF test for 'memory_dump.o', 'ebpf_memory_dump' pass successfully
[2025-03-11 15:02:47.773940] [171550] [debug] Initializing event ebpf_memory_dump
[2025-03-11 15:02:47.773945] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_memory_dump' type
[2025-03-11 15:02:47.773948] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_memory_dump
[2025-03-11 15:02:47.797411] [171550] [debug] Creating kprobe for 'mem_read', using dynamic_pmu approach
[2025-03-11 15:02:47.797416] [171550] [info] perf_ebpf_object: initialized 1 hooks for type 'ebpf_memory_dump'
[2025-03-11 15:02:47.797443] [171550] [debug] adding sample handler for 50040
[2025-03-11 15:02:47.797457] [171550] [info] open_event_hooks: ebpf_memory_dump: 1 hooks
[2025-03-11 15:02:47.800474] [171550] [debug] eBPF program fd 339 attached to perf fd 342
[2025-03-11 15:02:47.800482] [171550] [trace] Adding event of type 50040
[2025-03-11 15:02:47.800487] [171550] [trace] Added event fd 342 to main fd 20 (CPU 0)
[2025-03-11 15:02:47.800499] [171550] [info] open_event_hooks: ebpf_memory_dump: 1 hooks
[2025-03-11 15:02:47.800502] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50040_mem_read_enter', creating a dummy fd
[2025-03-11 15:02:47.800503] [171550] [trace] Adding event of type 50040
[2025-03-11 15:02:47.800526] [171550] [debug] Initializing event chroot
[2025-03-11 15:02:47.800534] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:47.800629] [171550] [debug] available_versions: core,5.11.0-16
[2025-03-11 15:02:47.800635] [171550] [debug] init_ebpf_object: checking version 'core' for 'chroot' eBPF
[2025-03-11 15:02:47.834874] [171550] [debug] hook_ebpf: section name: kprobe/security_path_chroot, tracefs hook name: s1_50041_security_path_chroot_enter, ebpf_type: 50041, skip: false, event buffer type: perf
[2025-03-11 15:02:47.834939] [171550] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/chroot_kern.o, name: chroot_kern, programs (1), maps (6). eBPF programs: [name: chroot_kprobe_prog, section name: kprobe/security_path_chroot, insns: 1942, prog_type: kprobe, fd: 350], eBPF maps: [name: tmp_storage_map, fd: 344, type: per_cpu, max_entries: 1, key_size: 4, value_size: 4160] [name: events_map, fd: 345, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: s1_pex, fd: 347, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 348, type: hash, max_entries: 512, key_size: 4, value_size: 1] [name: build_abs_path_args_map, fd: 346, type: lru_hash, max_entries: 2048, key_size: 8, value_size: 48] [name: build_abs_path_prog_array, fd: 349, type: prog_array, max_entries: 16, key_size: 4, value_size: 4], eBPF links:
[2025-03-11 15:02:47.834950] [171550] [debug] Run eBPF test for 'chroot_kern.o', 'ebpf_chroot', test params: /opt/sentinelone/ebpfs/test_ebpf chroot --object=/opt/sentinelone/ebpfs/core/chroot_kern.o --missing-caps
[2025-03-11 15:02:47.836035] [171550] [debug] run_ebpf_test: pid 171626
[2025-03-11 15:02:47.836038] [171550] [debug] Excluding PID 171626
[2025-03-11 15:02:48.836719] [171550] [info] eBPF test for 'chroot_kern.o', 'ebpf_chroot' pass successfully
[2025-03-11 15:02:48.836773] [171550] [debug] Initializing event ebpf_chroot
[2025-03-11 15:02:48.836776] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_chroot' type
[2025-03-11 15:02:48.836779] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_chroot
[2025-03-11 15:02:48.862401] [171550] [debug] Creating kprobe for 'security_path_chroot', using dynamic_pmu approach
[2025-03-11 15:02:48.862405] [171550] [info] perf_ebpf_object: initialized 1 hooks for type 'ebpf_chroot'
[2025-03-11 15:02:48.862424] [171550] [debug] adding sample handler for 50041
[2025-03-11 15:02:48.862432] [171550] [info] open_event_hooks: ebpf_chroot: 1 hooks
[2025-03-11 15:02:48.866596] [171550] [debug] eBPF program fd 350 attached to perf fd 351
[2025-03-11 15:02:48.866607] [171550] [trace] Adding event of type 50041
[2025-03-11 15:02:48.866621] [171550] [trace] Added event fd 351 to main fd 20 (CPU 0)
[2025-03-11 15:02:48.866641] [171550] [info] open_event_hooks: ebpf_chroot: 1 hooks
[2025-03-11 15:02:48.866646] [171550] [debug] hook_ebpf: handling cpu id 1 for 's1_50041_security_path_chroot_enter', creating a dummy fd
[2025-03-11 15:02:48.866648] [171550] [trace] Adding event of type 50041
[2025-03-11 15:02:48.866669] [171550] [debug] Initializing event finit_module
[2025-03-11 15:02:48.866675] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:48.866778] [171550] [debug] available_versions: core
[2025-03-11 15:02:48.866783] [171550] [debug] init_ebpf_object: checking version 'core' for 'finit_module' eBPF
[2025-03-11 15:02:48.907281] [171550] [debug] hook_ebpf: section name: tracepoint/syscalls/sys_enter_finit_module, tracefs hook name: sys_enter_finit_module, ebpf_type: 50045, skip: false, event buffer type: perf
[2025-03-11 15:02:48.907346] [171550] [info] loaded eBPF object: path: /opt/sentinelone/ebpfs/core/finit_module_kern.o, name: finit_module_ke, programs (1), maps (6). eBPF programs: [name: sys_enter_finit_module_prog, section name: tracepoint/syscalls/sys_enter_finit_module, insns: 2022, prog_type: tracepoint, fd: 357], eBPF maps: [name: tmp_storage_map, fd: 353, type: per_cpu, max_entries: 1, key_size: 4, value_size: 6216] [name: events_map, fd: 354, type: perf_event, max_entries: 2048, key_size: 4, value_size: 4] [name: build_abs_path_args_map, fd: 355, type: lru_hash, max_entries: 2048, key_size: 8, value_size: 48] [name: build_abs_path_prog_array, fd: 356, type: prog_array, max_entries: 16, key_size: 4, value_size: 4] [name: s1_pex, fd: 358, type: hash, max_entries: 4194304, key_size: 4, value_size: 1] [name: s1_mex, fd: 359, type: hash, max_entries: 512, key_size: 4, value_size: 1], eBPF links:
[2025-03-11 15:02:48.907353] [171550] [info] Skipping eBPF test for 'finit_module_kern.o', 'ebpf_finit_module'
[2025-03-11 15:02:48.907365] [171550] [debug] Initializing event ebpf_finit_module
[2025-03-11 15:02:48.907368] [171550] [debug] get_supported_ebpf_object: called for 'ebpf_finit_module' type
[2025-03-11 15:02:48.907370] [171550] [debug] perf_ebpf_object::init_hooks: called for ebpf_finit_module
[2025-03-11 15:02:48.907381] [171550] [info] perf_ebpf_object: initialized 1 hooks for type 'ebpf_finit_module'
[2025-03-11 15:02:48.907391] [171550] [debug] adding sample handler for 50045
[2025-03-11 15:02:48.907398] [171550] [info] open_event_hooks: ebpf_finit_module: 1 hooks
[2025-03-11 15:02:48.907426] [171550] [trace] raw id string: 357
[2025-03-11 15:02:48.908494] [171550] [debug] eBPF program fd 357 attached to perf fd 360
[2025-03-11 15:02:48.908531] [171550] [trace] Adding event of type 50045
[2025-03-11 15:02:48.908570] [171550] [trace] Added event fd 360 to main fd 20 (CPU 0)
[2025-03-11 15:02:48.908634] [171550] [info] open_event_hooks: ebpf_finit_module: 1 hooks
[2025-03-11 15:02:48.908685] [171550] [debug] hook_ebpf: handling cpu id 1 for 'sys_enter_finit_module', creating a dummy fd
[2025-03-11 15:02:48.908713] [171550] [trace] Adding event of type 50045
[2025-03-11 15:02:48.908775] [171550] [debug] Initializing event bash_set_signal
[2025-03-11 15:02:48.908829] [171550] [info] libbpf s1 constant 'dynamic_sample_enabled' set to 'enabled'
[2025-03-11 15:02:48.908995] [171550] [debug] available_versions: core,5.11.0-16
